Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
7334,7334,W709340,063b667f-8f4b-445c-8cd0-dacff4e13adf,Vining,MN,Otter Tail,56588,46.21949,-95.50605,502,Urban,America/Chicago,Learning mentor,0.0,36.0,Regular High School Diploma,Full Time,42670.92,Never Married,Male,No,12.64669,12,2,0,No,Month-to-month,No,No,None,Yes,No,Yes,No,Yes,No,No,Yes,No,Credit Card (automatic),56.56535,130.7241,5078.642,4,4,5,3,4,4,3,2
7338,7338,K609024,96895b75-3601-4347-8214-fdf9e44fd0e1,Butte,MT,Silver Bow,59703,46.04566,-112.5374,50,Rural,America/Denver,Tourism officer,0.0,52.0,"Some College, Less than 1 Year",Student,39913.72141833548,Married,Female,No,5.037064,7,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Mailed Check,56.81197,142.3275,5377.599,3,1,3,2,4,3,2,3
7339,7339,V917439,337fcdde-40bb-44b0-931d-a663efde49a1,Delhi,CA,Merced,95315,37.4236,-120.7715,14019,Suburban,America/Los_Angeles,Patent examiner,0.0,63.0,Nursery School to 8th Grade,Retired,62262.35,Separated,Female,No,15.35564,10,3,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Credit Card (automatic),44.39952,156.9073,3748.057,5,3,4,4,3,3,4,4
7341,7341,H956759,68167188-c94d-4f3e-9732-2698df652c9d,Willow Creek,MT,Gallatin,59760,45.76446,-111.6359,284,Urban,America/Denver,Surgeon,1.0,44.0,Professional School Degree,Unemployed,15907.11,Divorced,Male,No,12.54836,16,2,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Electronic Check,68.29561,193.9741,6054.933,2,3,2,5,3,4,4,3
7343,7343,S707194,cfde2955-b5c7-40e8-a84b-c28429a249bd,North Las Vegas,NV,Clark,89030,36.2115,-115.1241,48382,Suburban,America/Los_Angeles,Armed forces logistics/support/administrative officer,3.0,50.0,GED or Alternative Credential,Full Time,12691.05,Widowed,Female,No,11.87762,11,0,0,No,Two Year,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,34.548570625241126,201.4985,6420.118,4,4,4,3,3,4,3,5
7345,7345,L532661,168f1db8-8bf3-402e-beb5-5102a4595f52,Dazey,ND,Barnes,58429,47.18478,-98.1638,348,Suburban,America/Chicago,Senior tax professional/tax inspector,1.0,38.0,"Some College, 1 or More Years, No Degree",Full Time,41361.07,Separated,Male,No,13.56534,13,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Credit Card (automatic),34.548570625241126,149.1409,3989.845,3,4,3,3,3,3,3,3
7346,7346,X333928,b4974531-8bb0-4009-a9ce-f0b86a679e5d,Ruffs Dale,PA,Westmoreland,15679,40.17515,-79.65082,2692,Rural,America/New_York,Child psychotherapist,4.0,53.0,Regular High School Diploma,Full Time,40059.29,Never Married,Male,No,6.519169,12,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Bank Transfer(automatic),66.49135,173.3215,5976.796,3,2,1,4,5,4,3,3
7347,7347,D266802,7acffe89-ffa7-458a-b065-883652dcea99,Spruce Pine,AL,Franklin,35585,34.41687,-87.80985,1215,Suburban,America/Chicago,"Investment banker, operational",6.0,81.0,Bachelor's Degree,Retired,62613.43,Married,Male,No,9.659852,13,1,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,64.00973,133.1693,5499.748,4,4,3,4,4,4,2,3
7348,7348,A78645,cd8e4ecd-0209-49ca-9281-33a0d104c583,Fairfield,VA,Rockbridge,24435,37.87203,-79.30305,2282,Suburban,America/New_York,"Conservator, furniture",4.0,64.0,Regular High School Diploma,Full Time,15678.41,Divorced,Female,No,9.438547,11,0,3,Yes,One year,No,Yes,None,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,63.88775,230.3056,5930.863,4,3,4,3,4,3,4,3
7349,7349,K218242,98bc2fc5-e006-4872-bd51-86e72eea03f2,Billings,OK,Noble,74630,36.51154,-97.4265,752,Rural,America/Chicago,Tourist information centre manager,1.0,51.0,Master's Degree,Student,39913.72141833548,Divorced,Male,No,18.35033,13,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Mailed Check,56.56864,162.9826,4995.058,5,4,3,4,3,4,6,5
7350,7350,Z06056,0ad03908-df79-40f4-93f2-79cbd94c5ad9,Winnebago,WI,Winnebago,54985,44.07509,-88.5184,415,Urban,America/Chicago,Counsellor,0.0,71.0,Regular High School Diploma,Unemployed,11091.71,Divorced,Male,No,9.614427,10,2,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,34.548570625241126,209.9862,4291.03,4,4,3,2,3,3,3,5
7352,7352,Q542788,4d9149c3-67ff-4912-9f29-d831ce8e8e25,Granville,PA,Mifflin,17029,40.55451,-77.62196,194,Suburban,America/New_York,"Conservation officer, historic buildings",0.0,62.0,"9th Grade to 12th Grade, No Diploma",Student,16076.21,Widowed,Female,No,11.57985,5,1,0,No,Two Year,No,No,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Mailed Check,34.548570625241126,160.2979,5955.859,3,3,3,1,5,2,1,3
7353,7353,B36217,f361beb8-1c2c-4a73-a062-e62009d73827,Marlow,OK,Stephens,73055,34.6457,-97.91351,10034,Rural,America/Chicago,"Conservation officer, historic buildings",3.0,68.0,Associate's Degree,Full Time,16657.89,Divorced,Female,No,10.39827,13,0,0,Yes,One year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Credit Card (automatic),66.86351,162.5328,5766.235,4,4,3,4,2,4,2,2
7356,7356,Y372920,f560aa03-ed7a-4280-b440-95374d7e8a05,New York,NY,New York,10013,40.72014,-74.00476,28709,Suburban,America/New_York,Quarry manager,0.0,38.0,Master's Degree,Retired,77580.3,Married,Male,No,13.58593,6,3,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Electronic Check,66.43229,174.4157,6437.319,2,2,3,4,3,3,3,5
7359,7359,Q880639,bf2a665a-6069-4014-a86c-8ec8204f4db8,Redwater,TX,Bowie,75573,33.3423,-94.2373,103,Urban,America/Chicago,Equality and diversity officer,0.0,26.0,Regular High School Diploma,Full Time,87230.5,Separated,Male,No,15.76333,14,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,No,Bank Transfer(automatic),37.33507,114.2328,3277.28,3,3,4,4,3,3,4,2
7360,7360,L331646,674b0ebf-c5ad-4010-a936-69aec3640cfb,Youngstown,OH,Mahoning,44504,41.12356,-80.65365,4799,Rural,America/New_York,"Therapist, speech and language",6.0,53.0,Regular High School Diploma,Full Time,39913.72141833548,Married,Male,No,9.899968,10,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,Yes,No,No,No,Yes,Mailed Check,34.548570625241126,104.7588,6349.769,3,3,2,2,1,4,4,4
7361,7361,H793835,180e5ab4-c2a7-4026-8afd-b94683b5f3dd,Dearborn,MI,Wayne,48126,42.32556,-83.18336,48099,Suburban,America/Detroit,Museum/gallery curator,3.0,53.0,Professional School Degree,Full Time,28961.72,Separated,Male,No,6.568361,6,1,1,No,One year,Yes,No,None,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Mailed Check,42.64646,149.4467,4095.788,4,3,3,4,4,3,2,3
7362,7362,Z89862,32048f23-71e5-43a4-ac51-6a832b41d008,Beaver Springs,PA,Snyder,17812,40.74068,-77.22816,1276,Urban,America/New_York,"Nurse, adult",0.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,82191.44,Separated,Male,No,7.409852,16,1,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),63.42517,117.8122,5552.848,5,5,5,3,3,3,5,4
7363,7363,J527231,78a9067d-7ab5-473a-8d37-e16ae925e9bc,Hickory Flat,MS,Benton,38633,34.64142,-89.19457,2128,Suburban,America/Chicago,"Journalist, newspaper",2.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,86114.5,Divorced,Female,No,13.43894,14,1,0,No,Month-to-month,No,Yes,None,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),68.80222,233.5037,6416.029,3,5,4,4,3,5,5,4
7365,7365,Z517265,be83e445-e666-4c28-ae60-91f7797a8439,Hamburg,IL,Calhoun,62045,39.26029,-90.70905,429,Suburban,America/Chicago,Film/video editor,0.0,53.0,"Some College, 1 or More Years, No Degree",Retired,66987.12,Married,Female,No,8.755263,6,0,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),64.29675,254.9196,6432.955,3,3,3,4,3,3,3,4
7366,7366,J284026,4e06f0e5-d154-49f5-ae17-4d2e41578b49,Lancaster,CA,Los Angeles,93534,34.71569,-118.1512,39088,Urban,America/Los_Angeles,Industrial buyer,0.0,54.0,GED or Alternative Credential,Full Time,92667.03,Married,Female,No,15.93662,8,1,1,No,Two Year,No,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Mailed Check,44.04708,199.3459,4528.254,4,3,4,3,3,5,5,3
7367,7367,T677196,98b2fb64-7277-4f7d-bf79-070cfaf62a5e,Summerfield,LA,Claiborne,71079,32.9391,-92.81477,194,Urban,America/Chicago,Conference centre manager,0.0,66.0,Master's Degree,Retired,39913.72141833548,Separated,Female,No,5.843717,19,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,Yes,Bank Transfer(automatic),44.60874,147.9046,3777.404,4,4,4,3,4,4,5,3
7369,7369,C613656,d0201f57-a6d7-4b9a-80b0-5e5a2a024703,Tarzana,CA,Los Angeles,91356,34.15508,-118.5475,30804,Urban,America/Los_Angeles,"Scientist, audiological",7.0,24.0,Nursery School to 8th Grade,Full Time,34593.77,Divorced,Male,No,9.869221,11,0,0,No,Two Year,No,No,None,Yes,No,No,No,No,Yes,No,Yes,Yes,Mailed Check,34.548570625241126,127.2434,3895.327,5,5,5,3,3,5,5,5
7370,7370,Z449350,7f23932d-c82e-4dd7-a596-355c32817c32,Holbrook,MA,Norfolk,2343,42.14729,-71.00482,10728,Urban,America/New_York,Tour manager,0.0,29.0,Doctorate Degree,Retired,39913.72141833548,Married,Female,No,8.822604,8,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Mailed Check,67.87033,183.6447,5964.398,3,2,3,4,4,1,3,3
7371,7371,U52206,fc73a3f1-5d30-452f-990c-21927ccc648a,Running Springs,CA,San Bernardino,92382,34.20542,-117.118,4709,Rural,America/Los_Angeles,Microbiologist,3.0,44.0,Regular High School Diploma,Full Time,46926.44,Divorced,Female,No,5.719289,11,1,0,No,Two Year,Yes,Yes,None,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Electronic Check,62.76856,159.229,5486.682,4,4,6,3,3,4,6,4
7372,7372,V148792,18ec3a80-48cf-4e72-b10e-b9db60a19be0,New Castle,AL,Jefferson,35119,33.64357,-86.77321,259,Urban,America/Chicago,Clinical psychologist,0.0,57.0,No Schooling Completed,Full Time,4547.32,Widowed,Male,No,8.678185,18,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Credit Card (automatic),61.45515,206.4,5486.723,2,2,3,4,4,3,5,2
7373,7373,I799863,6d4c25af-3f08-43e6-9999-63aa9fa17cf9,Clemons,NY,Washington,12819,43.59842,-73.47913,323,Urban,America/New_York,Firefighter,0.0,53.0,Regular High School Diploma,Unemployed,8651.06,Separated,Female,No,3.350972,12,2,1,No,One year,No,No,DSL,No,No,Yes,No,No,Yes,No,No,Yes,Electronic Check,64.22853,106.7006,5777.579,4,5,3,2,4,2,2,3
7376,7376,H558630,09fafbc8-0f9f-4d9b-9704-a54cbdd552ba,Ayer,MA,Middlesex,1432,42.56467,-71.57139,7762,Urban,America/New_York,"Engineer, energy",0.0,47.0,Bachelor's Degree,Full Time,55327.65,Married,Female,No,8.045874,10,0,0,No,Two Year,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Bank Transfer(automatic),69.05527,146.0188,6243.094,3,3,3,3,4,2,2,4
7377,7377,Q378814,1c3e865b-5efe-4fb1-8236-8f5ee74b9192,Scotland,IN,Greene,47457,38.90913,-86.90474,170,Suburban,America/Indiana/Indianapolis,Animator,3.0,86.0,GED or Alternative Credential,Full Time,39913.72141833548,Widowed,Male,No,11.21203,6,0,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,47.02083,148.8157,4064.657,3,4,3,4,3,5,4,4
7379,7379,C78791,3f52c114-ea16-4f3f-a811-a27b6b3e7cc4,Andale,KS,Sedgwick,67001,37.75974,-97.62979,1508,Rural,America/Chicago,Commercial/residential surveyor,4.0,53.0,"Some College, Less than 1 Year",Full Time,39913.72141833548,Divorced,Male,No,10.69538,12,1,1,No,Two Year,No,No,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Bank Transfer(automatic),44.29563,174.4799,4511.721,3,3,3,5,2,5,4,4
7380,7380,U976048,de0e0283-70e4-4fda-9b4a-d3fa2f226b03,Bankston,AL,Fayette,35542,33.71588,-87.67889,965,Rural,America/Chicago,Product/process development scientist,3.0,64.0,Professional School Degree,Full Time,10093.41,Never Married,Female,No,13.791,6,2,1,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),51.83423,229.7701,4912.439,4,4,4,3,3,3,2,5
7381,7381,V739331,48627220-e1da-4437-979e-3734aee7a4a2,Iowa Falls,IA,Hardin,50126,42.50703,-93.24705,6754,Urban,America/Chicago,Clinical embryologist,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,14074.23,Never Married,Female,No,11.93516,12,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,Credit Card (automatic),50.68244,221.5911,4744.55,4,4,5,4,3,3,3,4
7383,7383,E66024,0a8211e5-720a-4951-aadd-e75ea1b5dc05,Gibsonton,FL,Hillsborough,33534,27.82342,-82.37676,16487,Suburban,America/New_York,Armed forces technical officer,0.0,78.0,Regular High School Diploma,Full Time,61852.29,Separated,Female,No,12.30072,13,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Credit Card (automatic),54.28465,169.4969,4681.081,3,3,3,3,5,3,5,2
7385,7385,V579413,3d103d39-262b-446a-9f2d-5aef4df34a29,Bedford,NH,Hillsborough,3110,42.94066,-71.53028,22388,Suburban,America/New_York,Photographer,2.0,44.0,"Some College, 1 or More Years, No Degree",Full Time,18216.49,Never Married,Female,No,6.061539,12,3,1,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),34.548570625241126,127.5423,6490.922,4,4,5,4,4,3,2,3
7388,7388,P268506,9241286c-aea0-4c41-9293-acb66802993f,Lansford,ND,Bottineau,58750,48.61616,-101.3983,535,Urban,America/Chicago,Occupational hygienist,4.0,53.0,Master's Degree,Full Time,62662.78,Never Married,Female,No,11.93489,10,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,No,Credit Card (automatic),59.15954,171.8594,5160.332,3,4,2,3,4,2,4,3
7389,7389,Z669783,25b5aeea-5a36-409b-bd1b-26f22854abde,New York Mills,NY,Oneida,13417,43.10096,-75.2938,3317,Rural,America/New_York,Pensions consultant,0.0,80.0,GED or Alternative Credential,Full Time,51063.25,Separated,Male,No,10.53062,17,0,0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Electronic Check,61.52081,177.0312,5777.026,3,4,3,2,4,3,3,1
7390,7390,I116479,6da66b46-7a13-4f32-9663-ef7cc7a96284,Mount Vernon,GA,Montgomery,30445,32.16292,-82.58573,3929,Suburban,America/New_York,Ergonomist,1.0,83.0,"Some College, 1 or More Years, No Degree",Retired,3945.76,Never Married,Male,No,0.9945519,10,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Credit Card (automatic),66.72374,221.0198,6450.351,4,4,4,5,2,3,3,3
7393,7393,V191422,618bc89f-9295-48b7-badd-aede07d3a9e1,Plympton,MA,Plymouth,2367,41.96345,-70.80973,2945,Rural,America/New_York,Actuary,3.0,27.0,Master's Degree,Unemployed,46593.83,Separated,Female,No,10.54605,10,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Mailed Check,61.95264,127.5138,5399.96,4,3,4,4,3,4,4,4
7395,7395,T419838,f399b5e0-5005-4ccf-a831-d98bd2614cfd,Marcella,AR,Stone,72555,35.77483,-91.88225,168,Suburban,America/Chicago,"Embryologist, clinical",6.0,53.0,Doctorate Degree,Full Time,47631.91,Married,Male,No,13.00152,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),51.58437,235.3125,4987.482,5,5,6,4,3,5,4,5
7396,7396,B479208,5105b53f-c705-4490-91e0-34fe03e72326,Lynco,WV,Wyoming,24857,37.67446,-81.66072,827,Rural,America/New_York,English as a second language teacher,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Retired,15481.45,Married,Female,No,7.206892,15,0,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Electronic Check,71.32292,194.4093,6768.5,5,5,6,3,3,5,5,4
7397,7397,I555658,8ea6d429-5030-4e99-b7b3-181fd7fd70ae,Scarville,IA,Winnebago,50473,43.46615,-93.67886,408,Urban,America/Chicago,Audiological scientist,2.0,69.0,Regular High School Diploma,Full Time,26281.66,Widowed,Male,No,4.836061,19,1,2,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,70.02963,112.7581,5974.901,3,3,3,4,4,3,3,2
7398,7398,O532727,790559f9-e66d-4dfa-9516-077f42559266,Belspring,VA,Pulaski,24058,37.18413,-80.6157,135,Suburban,America/New_York,Lawyer,0.0,74.0,Regular High School Diploma,Part Time,39913.72141833548,Divorced,Male,No,6.833968,11,2,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,46.63035,137.295,3980.553,3,3,1,4,4,1,4,3
7399,7399,Y643448,c5f5f2f7-e6cc-46bd-9b6b-d3459ad8b01a,Tower City,PA,Schuylkill,17980,40.5406,-76.60773,3096,Suburban,America/New_York,"Programmer, multimedia",0.0,51.0,Regular High School Diploma,Full Time,40202.64,Never Married,Female,No,40.67439,12,0,2,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,No,No,Yes,Yes,Credit Card (automatic),34.548570625241126,178.4579,4034.306,3,4,2,4,4,3,3,3
7400,7400,O967292,bf010439-5051-401d-a7c8-42f480d8eeb1,Brandon,VT,Rutland,5733,43.82007,-73.09188,5933,Suburban,America/New_York,Chief Marketing Officer,0.0,58.0,"9th Grade to 12th Grade, No Diploma",Student,34267.42,Separated,Female,No,18.09917,11,2,0,No,One year,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),69.9263,257.4259,6820.822,3,3,3,4,4,3,3,4
7401,7401,T449876,89bd4804-f3a0-42f2-ad42-7862e1c37643,Guadalupita,NM,Mora,87722,36.15243,-105.2465,684,Suburban,America/Denver,"Programmer, applications",0.0,87.0,GED or Alternative Credential,Unemployed,20519.11,Never Married,Female,No,16.499,12,0,0,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No,No,Mailed Check,63.86407,153.3303,5382.497,2,3,2,2,3,3,2,2
7403,7403,Q423150,5226a6e2-d434-4b80-8a42-e8c48cea423c,Danbury,WI,Burnett,54830,46.10807,-92.21857,2716,Rural,America/Chicago,Ranger/warden,1.0,50.0,"Some College, 1 or More Years, No Degree",Full Time,17036.62,Widowed,Female,No,7.548471,10,1,1,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,62.57813,138.8304,5857.181,3,3,3,4,4,2,3,4
7405,7405,D991712,b2a48053-7241-45c8-a6c1-3b82dcb41efc,Hannastown,PA,Westmoreland,15635,40.349,-79.499,106,Suburban,America/New_York,Gaffer,1.0,53.0,Professional School Degree,Student,45907.32,Never Married,Male,No,7.979749,13,0,2,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Mailed Check,62.56329,181.5961,5510.01,3,3,3,5,3,4,3,4
7406,7406,G29944,e4336edd-1262-4e3b-8e82-9e64c4af670e,Lometa,TX,Lampasas,76853,31.24578,-98.38721,1544,Rural,America/Chicago,Commercial/residential surveyor,0.0,77.0,Bachelor's Degree,Student,39913.72141833548,Divorced,Male,No,10.38412,9,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Bank Transfer(automatic),41.14853,195.304,3916.616,2,3,4,3,5,2,3,3
7407,7407,E645811,bb99fd07-0316-4619-8c8f-ecc58fff54c5,Keams Canyon,AZ,Navajo,86034,35.79022,-110.1281,1927,Rural,America/Denver,Event organiser,0.0,76.0,Professional School Degree,Full Time,77874.21,Widowed,Female,No,9.607542,18,1,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Mailed Check,34.548570625241126,171.5044,3754.296,4,4,5,4,2,4,3,5
7408,7408,N506511,65555b6c-7660-44ef-8a14-c06848e686b0,Greenville Junction,ME,Piscataquis,4442,45.47947,-69.69393,22,Rural,America/New_York,Chief Strategy Officer,6.0,53.0,Nursery School to 8th Grade,Student,23180.99,Never Married,Male,No,34.52846,8,1,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Credit Card (automatic),57.43857,211.9664,5327.251,5,4,6,3,4,4,5,4
7409,7409,X451865,ba32dc79-a135-4360-b13d-ecbd6d989181,Trinway,OH,Muskingum,43842,40.13683,-82.01275,330,Suburban,America/New_York,"Programmer, multimedia",0.0,49.0,"9th Grade to 12th Grade, No Diploma",Part Time,39913.72141833548,Widowed,Female,No,4.415241,2,2,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Mailed Check,54.84444,174.0941,4835.664,5,5,4,4,3,5,7,5
7410,7410,O848423,12893794-e094-46aa-b76c-adce3cdfdb48,Jamestown,IN,Boone,46147,39.97068,-86.62603,3128,Rural,America/Indiana/Indianapolis,Air cabin crew,0.0,88.0,Associate's Degree,Full Time,6362.72,Divorced,Female,No,10.82653,13,4,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Mailed Check,58.19013,217.8928,5124.938,5,4,5,4,3,5,4,4
7411,7411,U756587,ac6417ca-6649-40f4-8678-4d90c3445e5f,Harrisville,MS,Simpson,39082,31.94581,-90.12174,1028,Suburban,America/Chicago,"Designer, jewellery",0.0,57.0,"Some College, Less than 1 Year",Full Time,39913.72141833548,Divorced,Male,No,9.532405,15,0,0,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,49.99506,125.8538,4636.85,2,5,3,3,3,2,4,3
7412,7412,B745310,b491e4e1-40fc-4feb-8f80-65dfe4fea2cf,Lewisville,TX,Denton,75077,33.07885,-97.06273,37080,Urban,America/Chicago,"Designer, jewellery",0.0,67.0,Bachelor's Degree,Full Time,18759.85,Widowed,Male,No,12.30982,11,0,0,Yes,One year,No,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,69.37716,188.3437,6542.285,3,3,1,3,5,2,1,3
7413,7413,Z245057,6fba49f3-7c5b-46e3-b19a-08a089424b8e,Williamsville,MO,Wayne,63967,36.94606,-90.47916,1686,Rural,America/Chicago,Production engineer,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,39913.72141833548,Divorced,Female,No,15.80139,8,1,0,No,Two Year,No,No,DSL,Yes,No,No,Yes,Yes,No,No,No,No,Bank Transfer(automatic),64.63454,128.3488,5782.59,3,3,4,3,3,3,3,3
7414,7414,D941538,4518fb56-cef7-4eab-8eaf-8ec0e686e876,Calypso,NC,Duplin,28325,35.15392,-78.1042,444,Suburban,America/New_York,"Scientist, marine",3.0,53.0,"Some College, 1 or More Years, No Degree",Retired,39913.72141833548,Divorced,Male,No,10.80836,12,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,62.32227,263.0083,5812.302,5,6,5,3,3,5,4,5
7415,7415,U53701,9a1aecab-9b41-4750-b32b-ec28a3723099,Kyle,SD,Oglala Lakota,57752,43.46466,-102.1934,1755,Urban,America/Denver,Claims inspector/assessor,0.0,71.0,"Some College, 1 or More Years, No Degree",Full Time,39913.72141833548,Widowed,Female,No,9.204084,11,2,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Electronic Check,69.03225,162.609,5925.027,4,4,4,4,4,5,3,3
7416,7416,Y963009,7f45b827-8bbc-47d8-aaa8-12b2496ff50b,Cleveland,OH,Cuyahoga,44120,41.47357,-81.57931,34276,Rural,America/New_York,Television floor manager,2.0,53.0,Regular High School Diploma,Student,108805.1,Divorced,Female,No,40.10551,12,1,2,No,Month-to-month,No,No,None,No,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,51.58906,205.5614,4774.106,5,5,5,3,5,3,4,3
7418,7418,F923846,5a143879-9711-4a26-997d-9497f60ee349,Lambertville,NJ,Hunterdon,8530,40.37135,-74.89675,7458,Suburban,America/New_York,Mudlogger,2.0,27.0,"Some College, 1 or More Years, No Degree",Full Time,68388.05,Divorced,Female,Yes,7.251527,13,1,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,34.548570625241126,241.1958,3805.56,4,4,3,4,2,5,5,4
7419,7419,I664915,97def971-88da-4bac-a75c-ea43647dcd7d,Louisville,KY,Jefferson,40220,38.2155,-85.61722,33240,Suburban,America/New_York,Mudlogger,0.0,51.0,Bachelor's Degree,Full Time,33535.84,Married,Male,No,38.74057,10,2,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Credit Card (automatic),64.86671,208.2103,5640.715,4,4,5,4,3,5,4,4
